"Applications","PT.Undergrads","RoomAndBoard","OutOfState","Percent.Donating.Alumni","Spending.On.Students","Book.Costs","Top25.Percent","PhD.Students","Accepted","FT.Undergrads","Student.Faculty.Ratio","Graduation.Rate","Terminal.Degrees","Top10.Percent","Personal.Costs","Enrolled"
10477,-0.484946873787646,2.29094723092888,1.17059693340289,-0.786317207569897,0.875341157210487,0.518572186559874,0.565689069192089,0.0208087408688814,2.13829127744439,1.32815136812768,-0.70476451025817,0.0894577650850894,0.291889189436095,0.0250245080994752,-0.562189133249718,1.78871030561961
516,-0.54209228746822,-0.781917740710671,-0.415277751723659,-0.463523140587036,-0.618597168445139,-0.60192444568991,-0.797618338341608,-0.897849875899347,-0.656764391560484,-0.507565750274632,0.811018912339906,0.264102698429597,-1.47413219570556,-0.598545377399694,-0.946195870826961,-0.624179761741461
1183,-0.0993795424026193,0.471847640893001,0.553895508042551,-0.22142759034989,0.13555346947716,0.306586337215321,1.32308207337748,0.633247818714367,-0.409121888117781,-0.366547049804374,0.684703627123399,0.0312427873035867,0.35981308886462,0.81865890782569,-0.133873925952023,-0.397096887426927
222,-0.206445087574271,0.7754868205832,0.141518375969675,0.262763510124401,-0.01420422449319,0.00374940958024365,-0.747125471395916,-0.897849875899347,-0.748151410952849,-0.66301618909711,-0.932132023647882,0.729822520681619,-0.115654207135057,-0.655233548808709,-1.2415856689633,-0.741487976434751
1606,0.196200183531387,1.05997758353618,-0.256690283211004,-0.06003055685846,-0.381321231323319,-0.299087518054833,-0.898604072232993,0.327028279791624,-0.24715471535542,-0.36675321749512,-0.50266005391176,-0.725551923855948,-0.115654207135057,-0.258416348945602,-1.31543311849739,-0.269026451202142
1109,-0.425174084765435,0.585826311947881,-0.525891268162737,0.262763510124401,-0.533568503326424,3.94062946883624,0.464703335300704,-3.59258181841948,-0.542938595085172,-0.371701242073024,0.507862227820291,-0.609121968292943,1.24282378143545,-0.428480863172648,0.383058220786574,-0.424002441255663
4301,-0.307599038227242,0.656949002686125,0.57949818712845,-0.463523140587036,0.587124623418445,0.161224611950484,0.666674803083474,0.08205264865343,0.585935881069621,0.245770991711222,-0.148977255305542,0.380532653992603,0.563584787150196,0.761970736416675,0.681401916904279,0.415450838200908
692,-0.508593251862366,-0.335121350175544,-0.134393990878361,-0.302126107095606,-0.11244680378576,-0.904761373324987,-0.292689668884684,0.204540464222527,-0.613926726220313,-0.606113906451217,-0.199503369392145,-0.434477034948434,-0.591121503134734,-0.428480863172648,-0.65080607269062,-0.614493762363116
962,-0.463271027219152,1.99916183302838,1.0587405684645,0.10136647663297,0.312313509802778,-0.60192444568991,-0.0907182011019136,1.49066252769805,-0.517643973646214,-0.591682168098997,-0.70476451025817,0.264102698429597,1.17489988200692,-0.371792691763632,-1.38928056803147,-0.611265095903667
7791,-0.502681657343686,1.97636609881741,1.8454636685312,0.262763510124401,2.7174373954468,0.488288493796367,1.8280107428344,1.24568689655985,1.08978842102306,0.371120947684785,-2.09423264763974,1.02089740958913,1.24282378143545,2.46261587868714,-0.574004725175171,0.773832815199675
14939,0.0365871315270236,0.197387000992852,-0.716047088558005,-0.786317207569897,-0.210880889080849,-0.299087518054833,1.62603927505163,0.878223449852561,3.93012962195897,4.47839368272644,0.836281969383207,0.904467454026126,0.699432586007246,1.38554062191584,0.947252735226986,5.30042319134626
1886,-0.367371827249452,0.0843201593064116,0.636172078697236,0.746954610598692,-0.0205239225763378,0.306586337215321,0.565689069192089,0.327028279791624,-0.201869183424382,-0.242640267666033,0.154179429214073,0.205887720648095,0.699432586007246,0.195089022326521,1.56461741333194,-0.27333133981474
16587,1.2228470982755,-0.335121350175544,-0.167702330660016,0.10136647663297,-0.186559626760856,0.306586337215321,0.818153403920551,0.265784372007076,4.57922224630385,4.34252917452483,1.82154119407196,0.147672742866592,0.563584787150196,-0.145040006127571,0.973837817059257,5.48122851307537
9167,2.2481803253488,-0.234820119647251,-0.870160302473124,-0.947714241061327,-0.704200351571414,-0.299087518054833,-0.141211068047606,0.449516095360721,2.11014081164942,2.482071933233,2.6804851335442,-0.609121968292943,0.291889189436095,-0.201728177536586,0.530753119854745,2.10727206295184
1455,-0.156524956083194,-1.64815564072775,-0.903468642254779,-1.02841275780704,-0.5148009150795,-1.20759830096006,-2.00944714503823,0.143296556437979,-0.389538955390845,-0.22016798937472,0.255231657387278,-2.41378627951952,-0.319425905420633,-1.50555611994394,-0.848717237441969,-0.352971779147799
974,-0.53618069294954,-0.453659168072619,0.51685862276295,-1.10911127455276,0.379340610684648,4.5463033241064,-1.70648994336407,-3.47009400285039,-0.53641095084286,-0.52673934551401,-1.66476067790362,-0.492692012729937,-1.40620829627704,-1.27880343430788,-0.946195870826961,-0.52731976795801
6277,1.52105419955114,-1.10561716650653,-1.20448654878899,2.03813087853014,-0.545250369480122,-0.299087518054833,0.363717601409319,0.816979542068013,1.62546322665777,2.62948183211638,0.255231657387278,-0.725551923855948,0.835280384864297,0.308465365144552,1.07722424640698,2.95533511963361
14446,2.40845022118857,-0.116282301750176,-0.0548516869221702,-0.624920174078466,0.189558162187695,-0.117385361473787,0.0607603997351639,0.572003910929819,3.46666688075484,2.1503481188227,1.06364948277292,0.555177587337111,0.49566088772167,-0.315104520354617,-0.0600264764179377,2.66045024967066
212,-0.464584714889969,0.795547066688859,0.760456928628784,1.15044719432727,1.23230834590708,-0.904761373324987,0.0102675327894714,1.36817471212895,-0.743255677771115,-0.665696369076808,-1.2100256511242,-0.78376690163745,1.24282378143545,0.0250245080994752,-0.724653522224705,-0.741487976434751
3306,5.5534185051264,-1.69921808536034,-0.955419709526166,-0.22142759034989,-0.562677415709408,1.51793404775563,1.67653214199732,0.51076000314527,0.0245584762308082,1.34175843571692,-0.0479250271323372,0.0312427873035867,1.1069759825784,0.81865890782569,2.49214137948005,0.31320973365171
5880,0.913473651797909,-1.1284129007175,-0.856488968980654,-0.06003055685846,-0.677581017221185,0.306586337215321,-0.0402253341562211,0.204540464222527,0.838882095459202,2.31198358836755,1.11417559685952,-0.667336946074445,0.427736988293145,-0.145040006127571,0.973837817059257,2.20951316750104
2088,0.711165750491967,0.458170200366416,-1.4893474248321,-1.18980979129847,-0.445667248169914,0.306586337215321,-1.35303987474423,0.08205264865343,-0.433192576261305,-0.196871040320423,0.937334197556412,-1.07484179054496,1.03905208314987,-1.22211526289886,0.464290415274068,-0.44983177293125
735,-0.0974090108963926,-0.524781858810864,-0.305907083783897,-0.624920174078466,-0.593318376112548,0.912260192485474,-0.393675402776068,-1.44904504596028,-0.651052702848461,-0.258102844471982,6.49520674708269,-1.8316365017045,-1.94959949170524,-0.428480863172648,-0.50311117362245,-0.445526884318652
2135,-0.109232199933753,1.42470933091179,0.38760237883414,0.585557577107262,-0.490288146756988,-0.299087518054833,0.161746133626549,1.24568689655985,-0.130065096758952,-0.410666935624016,-0.0731880841756384,1.31197229849665,0.903204284292822,-0.258416348945602,-1.2415856689633,-0.310999115174971
817,-0.537494380620358,-0.989814836714771,-0.264644513606623,-0.463523140587036,-0.445284236164875,-0.299087518054833,-0.191703934993299,-0.959093783683896,-0.534779039782282,-0.570034560570668,-0.275292540522049,-0.78376690163745,-1.13451269856294,-0.315104520354617,0.829096815972449,-0.557453988246195
4414,-0.483633186116828,-1.27065828219399,-1.18683810009871,-1.27050830804419,-0.706689929604169,2.72928175829594,0.212239000572241,-1.02033769146844,-0.211660649787849,-0.57560108822081,0.356283885560483,-1.13305676832647,-1.47413219570556,0.138400850917506,0.0876684226502329,-0.478889771066285
13528,0.246777158857873,-0.00230363069529672,-0.967102485419732,-0.544221657332751,-0.11206379178072,0.912260192485474,0.262731867517934,1.24568689655985,2.9289521862944,1.33351172808708,0.836281969383207,0.496962609555608,1.1069759825784,-0.655233548808709,0.323980261159306,1.14405323588309
2939,-0.487574249129281,0.377929215943781,1.35926133559898,1.15044719432727,0.871894049165134,-0.299087518054833,1.52505354116025,0.755735634283464,-0.213292560848427,-0.407574420262826,-0.553186167998363,0.671607542900116,0.767356485435771,1.61229330755191,-0.946195870826961,-0.352971779147799
368,-0.437654117638204,-1.62991905335897,-1.52986428590978,0.182064993378686,-0.900494004154033,0.306586337215321,-1.45402560863561,-2.06148412380577,-0.683282946294875,-0.584878634304379,0.204705543300675,-1.48234663501548,-2.62883848599049,-1.27880343430788,0.973837817059257,-0.611265095903667
601,-0.349637043693411,2.08396196429322,0.196203709939556,-1.51260385828133,0.644384918171814,10.845311418916,-1.80747567725546,-3.96004526512678,-0.662068102507362,-0.654563313776525,-1.84160207720673,-1.07484179054496,-1.47413219570556,-1.50555611994394,-1.0643517900815,-0.620951095282012
1202,-0.365401295743225,0.731719010898126,0.736594237441927,0.585557577107262,-0.104595057682455,-0.60192444568991,-0.595646870558838,0.327028279791624,-0.39361873304229,-0.472104907466322,0.381546942603784,-0.0269721904779159,0.427736988293145,-0.541857205990678,-0.429263724088364,-0.48857577044463
2281,0.256629816389006,-0.74544456597311,-1.43192782416372,-1.18980979129847,-0.717031253740229,-2.11610908386529,-0.646139737504531,0.143296556437979,-0.0607088766843894,0.588215526040315,0.760492798253303,-1.19127174610797,-0.251502005992107,-0.541857205990678,1.19538016566151,0.675896599263075
798,0.247434002693282,0.0660835719376309,-0.15925096086467,0.989050160835838,-0.53069591328863,-0.904761373324987,-0.747125471395916,-1.63277676931393,-0.570681083114997,-0.52261599169909,-0.755290624344773,2.01055203187468,-2.28921898884786,-0.76860989162674,-0.281568825020194,-0.583283319921782
10706,0.738096347743732,-0.967930931872235,-0.656638930290725,-0.947714241061327,-0.684475233311892,-0.480789674635879,-0.949096939178686,0.0208087408688814,2.12156418907347,2.29384083158191,0.811018912339906,-0.55090699051144,-0.115654207135057,-0.88198623444477,0.60460056938883,1.74028030872788
8681,0.635628709419943,-0.870365189449258,-0.656638930290725,-0.544221657332751,-0.78348383661454,-0.0749881916048764,-1.05008267307007,0.265784372007076,1.90778384013776,2.47423756098465,1.74575202294205,-0.667336946074445,0.291889189436095,-0.995362577262801,1.86739195642169,1.75211875241252
1416,-0.484946873787646,1.31528980669911,0.760456928628784,0.0206679598872552,-0.125277705954575,0.215735258924797,-0.595646870558838,-0.34665470583841,-0.409529865882925,-0.489835328870477,-0.224766426435446,0.555177587337111,-0.115654207135057,-0.995362577262801,0.530753119854745,-0.39063955450803
7654,0.275021443780455,1.29249407248813,1.9660199729648,0.666256093852977,6.90222656250574,1.32411841406918,1.87850360978009,1.12319908099076,1.32192776939027,0.243090811731524,-2.57423073146246,1.42840225405965,1.24282378143545,1.952422336006,0.253086709606584,0.510158387678059
9239,-0.0317246273555023,-0.362476231228715,-0.393900757535433,-0.22142759034989,-0.347424668877345,-0.299087518054833,-0.848111205287301,0.51076000314527,2.35370353744068,2.0423162488718,0.88680808346981,1.13732736515214,0.631508686578721,0.421841707962583,0.0610833408179622,2.70134669149034
880,-0.322706446441646,-1.00075678913604,-0.283535810796218,0.10136647663297,-0.29322847016429,0.306586337215321,-0.696632604450223,0.51076000314527,-0.611478859629446,-0.542614257701451,-0.755290624344773,-0.143402146040921,0.0881174911505188,-0.655233548808709,-0.65080607269062,-0.598350430065874
2887,-0.367371827249452,-0.143637182803347,1.75473572808117,0.989050160835838,0.438707471465733,-0.299087518054833,0.262731867517934,1.3069308043444,0.0163989209279184,-0.365310043659898,-0.90686896660458,0.788037498463121,1.03905208314987,0.138400850917506,-0.576958623156535,-0.347590668382052
3847,-0.55391547650558,0.439933612997635,-0.262655956007718,-0.22142759034989,-0.375959063252769,0.306586337215321,-1.05008267307007,-3.1026305561431,0.576960370236442,-0.554571983764719,0.0531272010408679,3.05842163194172,-2.22129508941934,-1.05205074867182,-1.2415856689633,-0.272255117661591
8000,0.00899969043984967,0.412578731944464,-0.967102485419732,-0.140729073604175,-0.838829071342713,-0.299087518054833,0.717167670029166,-0.224166890269313,1.0351194004937,0.668620925431251,1.99838259337506,-0.143402146040921,0.35981308886462,-0.598545377399694,0.235363321718404,0.736165039839444
4772,0.226414999960197,-0.818390915448233,-1.07398745636086,-0.382824623841321,-0.935348096612606,0.706331081693622,-0.0402253341562211,0.0208087408688814,0.457422885049108,0.64965349788262,0.785755855296604,-0.841981879418953,-0.115654207135057,-0.315104520354617,1.44055369811468,0.521996831362703
5549,-0.249796780711258,-0.165521087645884,-0.967102485419732,-0.544221657332751,-0.667622705090165,0.306586337215321,-0.797618338341608,0.449516095360721,0.638157035008115,0.268861773074773,0.962597254599713,-0.0269721904779159,0.699432586007246,-1.05205074867182,0.0581294428365988,0.07859330426513
14292,2.05966614458645,0.71895339973998,-0.426960527617225,-0.867015724315612,-0.12240511591678,0.00374940958024365,-0.141211068047606,1.00071126542166,3.3846633499608,3.22448178760931,1.01312336868632,-0.143402146040921,0.835280384864297,-0.315104520354617,0.309210771252489,2.82941712771512
379,-0.462614183383743,-1.43843488598678,-1.36481400520068,-1.27050830804419,-0.773908536488559,-0.117385361473787,-0.999589806124378,-0.652874244761153,-0.684506879590309,-0.546325276134879,0.406809999647085,-1.59877659057849,-1.20243659799146,-0.995362577262801,0.235363321718404,-0.554225321786746
860,-0.271472627279752,-0.511104418284278,0.712234406855343,-1.02841275780704,-0.637173250689543,-0.60192444568991,0.717167670029166,-0.652874244761153,-0.542938595085172,-0.365310043659898,-1.3363409363407,0.729822520681619,-0.726969301991784,0.251777193735537,-0.576958623156535,-0.532700878723757
12512,0.325598419106941,0.323219453837439,-0.967102485419732,-1.27050830804419,0.774608999885162,0.306586337215321,0.515196202246396,1.12319908099076,2.01956974778735,1.24609662721077,-0.90686896660458,-0.492692012729937,1.1069759825784,-0.0316636633095401,-0.207721375486108,1.0159827996583
2491,-0.538808068291176,-1.19406461524512,-1.2967059074382,-0.382824623841321,-0.900685510156553,-0.147669054237295,1.62603927505163,-0.469142521407507,-0.370771978194199,-0.30655225179729,1.08891253981622,2.01055203187468,-0.998664899705885,1.66898147896092,-1.46312801756556,-0.222748898616716
833,-0.335186479314416,0.30315920773178,-0.692184397371148,-0.624920174078466,-0.592935364107509,-0.299087518054833,-2.16092574587531,0.449516095360721,-0.550690172622917,-0.510452097945076,0.0783902580841691,-1.71520654614149,0.767356485435771,-1.39217977712591,-1.05844399411877,-0.539158211642654
785,-0.0849289780236235,0.242978469414804,0.104232920990211,-0.624920174078466,-0.135427524088115,0.306586337215321,0.464703335300704,0.878223449852561,-0.559665683456096,-0.418501307872364,-0.09845114121894,-0.609121968292943,1.3786715802925,-0.711921720217724,-0.807362665702881,-0.521938657192263
1046,-0.265561032761072,0.631417780369832,0.109204314987473,0.10136647663297,-0.443560682142198,-0.904761373324987,-0.545154003613146,-0.530386429192056,-0.487453619025522,-0.510658265635822,1.31628005320593,0.205887720648095,-1.06658879913441,-0.371792691763632,-0.156028160812249,-0.533777100876907
434,-0.406125613538577,-2.01653470557712,-1.48015034593716,0.424160543615831,-0.983416103245033,0.306586337215321,-1.30254700779853,-1.38780113817574,-0.65554045826505,-0.479114608951686,0.608914455993495,-1.13305676832647,-1.06658879913441,-0.995362577262801,0.973837817059257,-0.496109325516676
13789,-0.526984879253815,1.45206421196496,2.02567670093194,1.71533681154727,3.36013153990267,0.458004801032859,2.13096794450856,1.36817471212895,0.764630142202906,0.512964318918028,-2.29633710398615,1.83590709853017,1.1069759825784,3.53969113545843,-0.263845437132013,0.864235476064228
861,-0.0264698766722311,1.22410686985521,-0.445106115707231,-0.786317207569897,-0.598680544183098,-0.299087518054833,-1.45402560863561,-0.224166890269313,-0.575168838531586,-0.532512040854897,0.507862227820291,0.0894577650850894,-0.455273704277683,-0.995362577262801,0.60460056938883,-0.608036429444219
263,-0.548660725822309,-0.898631899870868,-0.497802892078207,-1.51260385828133,0.445984699561479,-0.299087518054833,-1.60550420947269,-1.87775240045212,-0.732648255877358,-0.697652361142437,-0.755290624344773,-2.93772107955305,-2.01752339113376,-0.995362577262801,2.38875495013233,-0.728573310596957
1777,0.129202112319679,0.786428773004468,1.48752330072834,0.0206679598872552,0.364020130483077,2.45672852342437,-0.0402253341562211,0.51076000314527,-0.354044889823275,-0.418913643253856,-0.199503369392145,1.42840225405965,0.35981308886462,0.195089022326521,-0.872348421292876,-0.428307329868261
780,-0.534210161443313,-1.5113812354619,0.325459953868366,0.10136647663297,-0.609979398331756,-0.904761373324987,-1.80747567725546,0.265784372007076,-0.567417260993841,-0.650439959961605,-0.0226619700890361,0.613392565118613,0.223965290007569,-1.16542709148985,-0.724653522224705,-0.62633220604776
1800,-0.535523849114131,1.22410686985521,2.20216118783474,2.28022642876728,1.66587793561152,1.21509712012055,1.1716034725404,0.388272187576173,-0.287544514104724,-0.3729382482175,-1.2858148222541,1.07911238737063,0.767356485435771,1.10209976487077,-0.872348421292876,-0.27333133981474
535,-0.463271027219152,0.257567739309828,-0.775703816525148,-0.624920174078466,-0.487607062721713,-0.299087518054833,-1.80747567725546,-1.51028895374483,-0.618822459402046,-0.565086535992764,-0.376344768695254,-0.841981879418953,-0.998664899705885,-1.22211526289886,-1.09389076989513,-0.599426652219023
1257,-0.36868551492027,0.30315920773178,-0.692184397371148,-1.18980979129847,-0.640045840727338,-0.904761373324987,-1.70648994336407,1.00071126542166,-0.440128198268762,-0.443859933834121,0.154179429214073,0.788037498463121,0.767356485435771,-1.05205074867182,-0.946195870826961,-0.4487555507781
4540,0.261884567072277,0.00955015109441073,-0.679755912377993,-1.18980979129847,-0.45811513833369,0.306586337215321,0.212239000572241,1.06195517320621,0.520251460881359,2.01922546750824,1.79627813702865,-0.259832101603927,0.699432586007246,-1.27880343430788,0.86454359174881,0.756613260749283
2618,-0.289864254671201,-0.346063302596813,-0.57510806873563,0.182064993378686,-0.418856407817166,2.12360790302578,1.07061773864901,0.572003910929819,0.109825829146006,0.376068972262689,0.735229741210002,-0.0269721904779159,0.156041390579044,0.81865890782569,-0.207721375486108,0.271237069678882
244,-0.341098073833096,0.859375122479591,0.313031468875211,-0.382824623841321,-0.185027578740699,0.00374940958024365,-1.15106840696146,-0.101679074700216,-0.74284770000597,-0.529007190112216,3.46363990188654,-0.434477034948434,0.563584787150196,-0.88198623444477,-0.791116226805382,-0.751173975813096
2785,0.0280481616667079,-0.687999315761451,-0.795092253114469,-1.83539792526419,-0.621852770487973,0.633650219061204,0.464703335300704,-0.34665470583841,-0.0031840117990169,0.578731812265999,1.01312336868632,-0.841981879418953,0.631508686578721,-1.10873892008083,0.11129960650114,0.244331515850145
700,-0.442252024486067,-0.384360136071252,0.10174722399158,0.666256093852977,-0.21566853914384,-0.299087518054833,-1.05008267307007,-0.652874244761153,-0.580880527243609,-0.549417791496069,-0.452133939825157,1.31197229849665,-1.06658879913441,-0.485169034581663,-0.65080607269062,-0.540234433795804
1179,-0.142731235539607,0.389782997733488,-0.186593627849611,-0.140729073604175,-0.3294231046405,0.306586337215321,0.414210468355011,-0.77536206033025,-0.505404640691879,-0.5298318608752,-0.199503369392145,0.496962609555608,0.291889189436095,0.591906222189629,-0.50311117362245,-0.52731976795801
1093,0.0733703863099222,-1.69374710914971,-0.837846241490922,-0.786317207569897,-0.946455444758744,-0.904761373324987,-1.20156127390715,-1.26531332260664,-0.377707600201655,-0.397884538797765,0.457336113733688,0.3223176762111,-1.74582779341966,-0.88198623444477,-0.50311117362245,-0.148489570049404
5803,1.57622908172549,-1.13844302377033,-0.793600834915291,-1.27050830804419,-0.657472886956624,0.306586337215321,0.313224734463626,0.388272187576173,0.988201957502084,1.3192861574256,0.684703627123399,-0.201617123822424,0.767356485435771,-0.485169034581663,0.826142917991086,1.0224401325772
2421,-0.304314819050197,1.08733246458935,0.313031468875211,0.424160543615831,-0.368107317149465,0.306586337215321,0.0607603997351639,1.00071126542166,0.0367978091851427,-0.109662107134868,0.10365331512747,1.37018727627815,0.699432586007246,-0.0316636633095401,-1.31543311849739,0.0430779732111982
497,-0.280011597140068,-0.863982383870185,-0.643961875597707,0.10136647663297,-0.509055735003912,-0.359654903581849,0.0607603997351639,-1.14282550703754,-0.651052702848461,-0.578281268200508,-0.0731880841756384,-0.900196857200456,-1.47413219570556,-0.0316636633095401,0.530753119854745,-0.608036429444219
540,-0.488887936800099,-0.690734803866768,-0.803046483510088,-0.382824623841321,-0.441262610111963,-0.299087518054833,0.717167670029166,-0.652874244761153,-0.642077192015282,-0.532924376236389,-0.224766426435446,-0.434477034948434,-0.998664899705885,-0.258416348945602,0.973837817059257,-0.661847537101691
2405,-0.267531564267299,-0.781917740710671,-1.52887000711033,-1.75469940851848,-0.707264447611728,0.294472860109917,-1.70648994336407,-1.08158159925299,0.0877950298282035,0.178147989146537,1.34154311024923,-1.773421523923,0.903204284292822,-0.995362577262801,0.356473138954303,0.302447512120216
3767,-0.139447016362562,0.0752018656220212,0.106718617988842,-0.140729073604175,-0.38093821931828,8.78602031099747,0.111253266680856,0.143296556437979,0.569208792698697,0.171344455351919,0.0783902580841691,1.13732736515214,0.0881174911505188,0.138400850917506,0.267856199513401,0.302447512120216
1205,-0.497426906660415,0.895848297217153,1.01151232549051,1.3118442278187,0.0700584166154468,-0.299087518054833,-0.292689668884684,0.694491726498916,-0.422177176602404,-0.541995754629213,-0.401607825738555,-0.318047079385429,0.767356485435771,0.195089022326521,0.0876684226502329,-0.540234433795804
1415,-0.532896473772495,-1.05546655124238,-1.32255715622396,-1.10911127455276,-1.09736217474421,-0.299087518054833,-0.191703934993299,-1.26531332260664,-0.532331173191415,-0.485505807364811,1.01312336868632,0.205887720648095,-1.33828439684851,-0.541857205990678,1.1806106757547,-0.475661104606837
1899,-0.540778599797402,0.427168001839489,0.851930578178403,1.15044719432727,0.349848686296625,-0.60192444568991,0.616181936137781,1.00071126542166,-0.121905541456062,-0.434170052369059,-0.09845114121894,0.438747631774105,1.3786715802925,0.535218050780613,-0.724653522224705,-0.31315155948127
1801,-0.323363290277055,0.221094564572267,-1.02999061948509,-0.705618690824182,-0.249948113594853,0.306586337215321,-0.292689668884684,0.143296556437979,-0.374443778080499,-0.130897379281705,1.01312336868632,0.147672742866592,-0.115654207135057,-0.76860989162674,-0.0260566496322584,-0.368038889291892
2336,2.10367468155884,-1.20135925019263,-1.41403080577358,-0.867015724315612,-0.724116975833455,-0.250633609633221,-1.45402560863561,-1.51028895374483,-0.11986565263034,0.358338550858534,1.08891253981622,-2.29735632395652,0.156041390579044,-0.995362577262801,0.18071620906318,0.283075513363525
804,-0.517132221722682,-0.289529881753593,-0.012594837945444,1.15044719432727,0.400406270961807,-0.147669054237295,0.818153403920551,-1.14282550703754,-0.565785349933263,-0.589620491191537,-0.401607825738555,-0.318047079385429,-0.115654207135057,0.0817126795084906,0.0064362281627391,-0.537005767336355
548,-0.487574249129281,-0.626906748076036,-0.368546648149397,0.262763510124401,0.0263950480409713,-1.51043522859514,-0.494661136667453,-1.20406941482209,-0.649012814022738,-0.635389718537147,0.305757771473881,-0.0851871682594186,-1.40620829627704,-0.541857205990678,-0.50311117362245,-0.659695092795393
152,-0.547347038151491,-0.599551867022864,-0.333249750768838,0.262763510124401,-0.134086982070478,-0.299087518054833,-0.747125471395916,-1.51028895374483,-0.771406143566084,-0.704662062627801,-1.41213010747061,-0.900196857200456,-2.15337118999081,-0.598545377399694,0.0876684226502329,-0.758707530885142
584,-0.48231949844601,-0.189228651225299,-0.606676420618243,0.746954610598692,-0.498331398862812,-0.299087518054833,-0.343182535830376,-0.959093783683896,-0.620862348227769,-0.626318340144324,-0.70476451025817,-0.201617123822424,-0.998664899705885,-0.428480863172648,-0.0600264764179377,-0.651085315570197
443,-0.534210161443313,1.74384960986545,0.904627354549379,-0.140729073604175,1.09672209612318,-0.299087518054833,-0.999589806124378,-0.959093783683896,-0.688994635006898,-0.669407387510236,-0.982658137734484,-1.13305676832647,0.0201935917219936,-1.27880343430788,-0.65080607269062,-0.676914647245784
695,-0.0461751917344982,2.40948504882595,-0.0598230809194321,-0.22142759034989,0.184195994117146,-1.20759830096006,-1.30254700779853,-0.591630336976604,-0.605359193152278,-0.55910767296113,-0.603712282084965,0.147672742866592,-0.251502005992107,-0.371792691763632,-0.355416274554279,-0.582207097768632
1561,-0.0100487807870085,-0.134518889118957,0.730628564645212,0.908351644090122,-0.174877760607159,-0.299087518054833,0.818153403920551,1.00071126542166,-0.338949712512929,-0.443653766143375,0.937334197556412,0.904467454026126,0.767356485435771,1.15878793627978,-0.65080607269062,-0.346514446228903
848,-0.440938336815249,-1.17400436913946,-1.08890163835265,-0.786317207569897,-0.817571905063034,0.306586337215321,-0.0402253341562211,-0.652874244761153,-0.584144349364765,-0.570034560570668,0.91207114051311,-0.958411834981958,-0.93074100027736,-0.145040006127571,-0.0600264764179377,-0.518709990732815
674,-0.53618069294954,-0.262175000700422,0.437316318806759,0.746954610598692,-0.0831463854002565,-0.904761373324987,-0.0907182011019136,0.0208087408688814,-0.593119860197944,-0.525502339369534,0.0278641439975663,0.0312427873035867,0.156041390579044,-0.145040006127571,-0.207721375486108,-0.535929545183206
604,-0.525014347747589,-1.55697270388385,-0.15925096086467,-0.463523140587036,-0.447199296190071,-0.60192444568991,-0.292689668884684,-0.714118152545701,-0.594343793493377,-0.546737611516371,-0.401607825738555,1.25375732071514,-1.33828439684851,-0.145040006127571,2.15539700960462,-0.486423326138331
427,-0.211699838257542,1.31528980669911,0.561601168738307,1.15044719432727,0.401746812979444,-0.60192444568991,-0.898604072232993,0.51076000314527,-0.666555857923951,-0.643017923094749,-0.957395080691183,1.07911238737063,0.35981308886462,-0.541857205990678,-0.946195870826961,-0.685524424470979
2083,-0.517789065558091,0.385223850891293,1.7497643340839,0.746954610598692,0.376276514644334,-0.299087518054833,-0.343182535830376,0.143296556437979,-0.11986565263034,-0.460971852166038,-0.452133939825157,0.438747631774105,0.49566088772167,-0.315104520354617,-0.946195870826961,-0.376648666517087
8474,0.468790375226082,2.1724094130318,2.07787633790319,1.23114571107298,8.91897627503995,-0.299087518054833,1.92899647672579,1.4294186199135,0.582264081183321,-0.0276073662179633,-2.72580907372227,1.42840225405965,1.17489988200692,2.6893685643232,-0.444033213995181,0.141014189147798
882,-0.55391547650558,-1.64815564072775,-1.47294182464113,0.908351644090122,-0.511353807034147,1.82077097539071,-2.16092574587531,-1.20406941482209,-0.525803528949104,-0.571890069787382,1.13943865390282,-0.318047079385429,-1.33828439684851,-1.44886794853492,1.12153271612743,-0.484270881832032
740,-0.520416440899726,-0.553960398600913,-0.203993506840028,0.827653127344407,0.188026114167538,0.00374940958024365,-1.35303987474423,-1.44904504596028,-0.595975704553955,-0.633328041629688,-0.831079795474676,-0.376262057166932,-1.67790389399114,-0.88198623444477,-0.576958623156535,-0.648932871263898
812,-0.506622720356139,-0.116282301750176,-0.546522553251374,-0.947714241061327,0.082314800776703,0.306586337215321,-1.60550420947269,0.265784372007076,-0.542530617320027,-0.62961702319626,-0.351081711651953,-0.78376690163745,-0.183578106563582,-1.16542709148985,-0.0674112213713462,-0.629560872507208
4269,1.14074161884939,0.0460233258319721,-0.459026018899564,-1.3512068247899,-0.39108803745182,-0.335427949371042,0.0607603997351639,0.572003910929819,0.234667025280219,0.572340613852873,1.08891253981622,-0.609121968292943,0.563584787150196,-0.0316636633095401,2.10813464190281,0.220654628480857
587,-0.534867005278722,-0.932369586503112,0.760456928628784,-0.947714241061327,0.0127981218620777,-0.299087518054833,0.313224734463626,-0.34665470583841,-0.62820594800037,-0.623019657092388,-1.18476259408089,-0.609121968292943,-0.455273704277683,0.591906222189629,-0.983119595594004,-0.669381092173738
1239,-0.458673120371289,-0.873100677554575,-0.6514189665936,-1.18980979129847,-0.458881162343769,0.00374940958024365,-1.10057554001576,-0.224166890269313,-0.408713910352636,-0.513956948687758,-0.0479250271323372,1.48661723184115,0.0881174911505188,-0.995362577262801,0.309210771252489,-0.427231107715111
